db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a4s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007165|biological_process
"[""Reactome:R-HSA-9012999""]"|TAS|involved_in|"[""involved_in""]"|GO|a1a4s6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051056|biological_process
"[""PMID:16888103""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000045|biological_process
"[""PMID:28389568""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001934|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006954|biological_process
"[""PMID:16888103""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010508|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010800|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031648|biological_process
"[""PMID:32715615""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032480|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032689|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0033138|biological_process
"[""PMID:16888103""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042742|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043032|biological_process
"[""PMID:36221902""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043124|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043254|biological_process
"[""PMID:16888103""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045087|biological_process
"[""PMID:34467632""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050687|biological_process
"[""PMID:30612879""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050728|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050821|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050829|biological_process
"[""PMID:16888103""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060335|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061635|biological_process
"[""PMID:28389568""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061739|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061762|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061912|biological_process
"[""PMID:25891078""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0065003|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070431|biological_process
"[""PMID:29420192""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071211|biological_process
"[""PMID:25891078""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071222|biological_process
"[""PMID:28389568""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071902|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097352|biological_process
"[""PMID:28389568""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098586|biological_process
"[""PMID:32715615""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0160049|biological_process
"[""PMID:30612879""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1900226|biological_process
"[""PMID:16888103""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1901098|biological_process
"[""PMID:32939830""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1901526|biological_process
"[""PMID:25891078""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1904417|biological_process
"[""PMID:32753672""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a4y4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1905673|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1a519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006366|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1a519|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006629|biological_process
"[""PMID:22946059""]"|IMP|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006821|biological_process
"[""Reactome:R-HSA-983712""]"|TAS|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0034220|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051649|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061589|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061590|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061591|biological_process
"[""PMID:22946059""]"|IDA|involved_in|"[""involved_in""]"|GO|a1a5b4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1902939|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5c7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006811|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a1a5c7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055085|biological_process
"[""PMID:25911094""]"|IMP|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001934|biological_process
"[""PMID:25911094""]"|IDA|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006954|biological_process
"[""PMID:25911094""]"|IMP|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010628|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031214|biological_process
"[""PMID:25911094""]"|IDA|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032956|biological_process
"[""PMID:16674676""]"|IEP|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042475|biological_process
"[""PMID:25911094""]"|IMP|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043547|biological_process
"[""PMID:25911094""]"|IEP|involved_in|"[""involved_in""]"|GO|a1e959|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060054|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006979|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042744|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a1kz92|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098869|biological_process
"[""PMID:28289220""]"|IDA|involved_in|"[""involved_in""]"|GO|a1l0t0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001561|biological_process
"[""PMID:27499296""]"|IMP|involved_in|"[""involved_in""]"|GO|a1l188|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032981|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006915|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007130|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007131|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007283|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035234|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043065|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051094|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051301|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l190|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000243|biological_process
"[""PMID:31560140""]"|IDA|involved_in|"[""involved_in""]"|GO|a1l1a6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030316|biological_process
"[""PMID:27555588""]"|IMP|involved_in|"[""involved_in""]"|GO|a1l390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030334|biological_process
"[""Reactome:R-HSA-9012999""]"|TAS|involved_in|"[""involved_in""]"|GO|a1l390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051056|biological_process
"[""PMID:27555588""]"|IDA|involved_in|"[""involved_in""]"|GO|a1l390|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2000114|biological_process
"[""GO_REF:0000104""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006636|biological_process
"[""PMID:19826053""]"|IDA|involved_in|"[""involved_in""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0019367|biological_process
"[""PMID:20937905""]"|IDA|involved_in|"[""involved_in""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0034626|biological_process
"[""Reactome:R-HSA-75876""]"|TAS|involved_in|"[""involved_in""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035338|biological_process
"[""PMID:19826053""]"|IDA|involved_in|"[""involved_in""]"|GO|a1l3x0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042761|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006897|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032717|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042494|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045087|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050829|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1l4h1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050830|biological_process
"[""PMID:20137777""]"|IMP|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001501|biological_process
"[""PMID:20137777""]"|IMP|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001654|biological_process
"[""PMID:19755710""]"|IDA|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006801|biological_process
"[""PMID:20137777""]"|IMP|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007507|biological_process
"[""PMID:19755710""]"|IMP|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0022617|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030154|biological_process
"[""PMID:20137777""]"|IMP|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060348|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060612|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071800|biological_process
"[""PMID:19755710""]"|IDA|involved_in|"[""involved_in""]"|GO|a1x283|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0072657|biological_process
"[""PMID:30404948""]"|IMP|involved_in|"[""involved_in""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007007|biological_process
"[""PMID:30395363""]"|IMP|involved_in|"[""involved_in""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035108|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045880|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060271|biological_process
"[""PMID:30404948""]"|IDA|involved_in|"[""involved_in""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061024|biological_process
"[""PMID:30404948""]"|IMP|involved_in|"[""involved_in""]"|GO|a1xbs5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097749|biological_process
"[""PMID:9427755""]"|IDA|involved_in|"[""involved_in""]"|GO|a1ypr0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008285|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1ypr0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045600|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1ypr0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045944|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1ypr0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1903025|biological_process
"[""PMID:23474712""]"|IMP|involved_in|"[""involved_in""]"|GO|a1z1q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006974|biological_process
"[""GO_REF:0000107""]"|IEA|involved_in|"[""involved_in""]"|GO|a1z1q3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007420|biological_process
