tad,genelist
189|chr1|182100000|182850000,GLUL|Ensembl:ENSG00000135821|HGNC:GLUL;TEDDM1|Ensembl:ENSG00000203730|HGNC:TEDDM1;RGSL1|Ensembl:ENSG00000121446|HGNC:RGSL1;RNASEL|Ensembl:ENSG00000135828|HGNC:RNASEL;RGS16|Ensembl:ENSG00000143333|HGNC:RGS16;RGS8|Ensembl:ENSG00000135824|HGNC:RGS8;NPL|Ensembl:ENSG00000135838|HGNC:NPL;DHX9|Ensembl:ENSG00000135829|HGNC:DHX9
190|chr1|182850000|183650000,DHX9|Ensembl:ENSG00000135829|HGNC:DHX9;SHCBP1L|Ensembl:ENSG00000157060|HGNC:SHCBP1L;LAMC1|Ensembl:ENSG00000135862|HGNC:LAMC1;LAMC2|Ensembl:ENSG00000058085|HGNC:LAMC2;NMNAT2|Ensembl:ENSG00000157064|HGNC:NMNAT2;SMG7|Ensembl:ENSG00000116698|HGNC:SMG7;NCF2|Ensembl:ENSG00000116701|HGNC:NCF2;ARPC5|Ensembl:ENSG00000162704|HGNC:ARPC5;RGL1|Ensembl:ENSG00000143344|HGNC:RGL1;APOBEC4|Ensembl:ENSG00000173627|HGNC:APOBEC4
191|chr1|183650000|183950000,RGL1|Ensembl:ENSG00000143344|HGNC:RGL1;APOBEC4|Ensembl:ENSG00000173627|HGNC:APOBEC4;COLGALT2|Ensembl:ENSG00000198756|HGNC:COLGALT2
192|chr1|183950000|184700000,COLGALT2|Ensembl:ENSG00000198756|HGNC:COLGALT2;TSEN15|Ensembl:ENSG00000198860|HGNC:TSEN15;C1orf21|Ensembl:ENSG00000116667|HGNC:C1orf21;EDEM3|Ensembl:ENSG00000116406|HGNC:EDEM3
193|chr1|184750000|185750000,EDEM3|Ensembl:ENSG00000116406|HGNC:EDEM3;NIBAN1|Ensembl:ENSG00000135842|HGNC:NIBAN1;RNF2|Ensembl:ENSG00000121481|HGNC:RNF2;TRMT1L|Ensembl:ENSG00000121486|HGNC:TRMT1L;SWT1|Ensembl:ENSG00000116668|HGNC:SWT1;IVNS1ABP|Ensembl:ENSG00000116679|HGNC:IVNS1ABP;HMCN1|Ensembl:ENSG00000143341|HGNC:HMCN1
194|chr1|185750000|186350000,HMCN1|Ensembl:ENSG00000143341|HGNC:HMCN1;PRG4|Ensembl:ENSG00000116690|HGNC:PRG4;TPR|Ensembl:ENSG00000047410|HGNC:TPR
195|chr1|186400000|187000000,ODR4|Ensembl:ENSG00000157181|HGNC:ODR4;PDC|Ensembl:ENSG00000116703|HGNC:PDC;PTGS2|Ensembl:ENSG00000073756|HGNC:PTGS2;PLA2G4A|Ensembl:ENSG00000116711|HGNC:PLA2G4A
196|chr1|187050000|190500000,BRINP3|Ensembl:ENSG00000162670|HGNC:BRINP3
197|chr1|190500000|192500000,RGS18|Ensembl:ENSG00000150681|HGNC:RGS18;RGS21|Ensembl:ENSG00000253148|HGNC:RGS21
198|chr1|192500000|193150000,RGS1|Ensembl:ENSG00000090104|HGNC:RGS1;RGS13|Ensembl:ENSG00000127074|HGNC:RGS13;RPS27AP5|Ensembl:ENSG00000231767|HGNC:RPS27AP5;RGS2|Ensembl:ENSG00000116741|HGNC:RGS2;UCHL5|Ensembl:ENSG00000116750|HGNC:UCHL5;RO60|Ensembl:ENSG00000116747|HGNC:RO60;GLRX2|Ensembl:ENSG00000023572|HGNC:GLRX2;CDC73|Ensembl:ENSG00000134371|HGNC:CDC73
199|chr1|193150000|194350000,CDC73|Ensembl:ENSG00000134371|HGNC:CDC73;B3GALT2|Ensembl:ENSG00000162630|HGNC:B3GALT2
200|chr1|194350000|196150000,
201|chr1|196150000|196750000,KCNT2|Ensembl:ENSG00000162687|HGNC:KCNT2;CFH|Ensembl:ENSG00000000971|HGNC:CFH
202|chr1|196750000|197400000,CFHR3|Ensembl:ENSG00000116785|HGNC:CFHR3;CFHR1|Ensembl:ENSG00000244414|HGNC:CFHR1;CFHR4|Ensembl:ENSG00000134365|HGNC:CFHR4;CFHR2|Ensembl:ENSG00000080910|HGNC:CFHR2;CFHR5|Ensembl:ENSG00000134389|HGNC:CFHR5;F13B|Ensembl:ENSG00000143278|HGNC:F13B;ASPM|Ensembl:ENSG00000066279|HGNC:ASPM;ZBTB41|Ensembl:ENSG00000177888|HGNC:ZBTB41;CRB1|Ensembl:ENSG00000134376|HGNC:CRB1
203|chr1|197400000|197950000,CRB1|Ensembl:ENSG00000134376|HGNC:CRB1;DENND1B|Ensembl:ENSG00000213047|HGNC:DENND1B;C1orf53|Ensembl:ENSG00000203724|HGNC:C1orf53;LHX9|Ensembl:ENSG00000143355|HGNC:LHX9
204|chr1|197950000|198700000,NEK7|Ensembl:ENSG00000151414|HGNC:NEK7;ATP6V1G3|Ensembl:ENSG00000151418|HGNC:ATP6V1G3;PTPRC|Ensembl:ENSG00000081237|HGNC:PTPRC
205|chr1|198750000|199600000,PTPRC|Ensembl:ENSG00000081237|HGNC:PTPRC
206|chr1|199700000|200600000,NR5A2|Ensembl:ENSG00000116833|HGNC:NR5A2;ZNF281|Ensembl:ENSG00000162702|HGNC:ZNF281;KIF14|Ensembl:ENSG00000118193|HGNC:KIF14
207|chr1|200600000|201200000,KIF14|Ensembl:ENSG00000118193|HGNC:KIF14;DDX59|Ensembl:ENSG00000118197|HGNC:DDX59;CAMSAP2|Ensembl:ENSG00000118200|HGNC:CAMSAP2;GPR25|Ensembl:ENSG00000170128|HGNC:GPR25;INAVA|Ensembl:ENSG00000163362|HGNC:INAVA;KIF21B|Ensembl:ENSG00000116852|HGNC:KIF21B;CACNA1S|Ensembl:ENSG00000081248|HGNC:CACNA1S;ASCL5|Ensembl:ENSG00000232237|HGNC:ASCL5;TMEM9|Ensembl:ENSG00000116857|HGNC:TMEM9;IGFN1|Ensembl:ENSG00000163395|HGNC:IGFN1
208|chr1|201200000|201450000,IGFN1|Ensembl:ENSG00000163395|HGNC:IGFN1;PKP1|Ensembl:ENSG00000081277|HGNC:PKP1;TNNT2|Ensembl:ENSG00000118194|HGNC:TNNT2;LAD1|Ensembl:ENSG00000159166|HGNC:LAD1;TNNI1|Ensembl:ENSG00000159173|HGNC:TNNI1
209|chr1|201450000|201850000,PHLDA3|Ensembl:ENSG00000174307|HGNC:PHLDA3;CSRP1|Ensembl:ENSG00000159176|HGNC:CSRP1;NAV1|Ensembl:ENSG00000134369|HGNC:NAV1;IPO9|Ensembl:ENSG00000198700|HGNC:IPO9
210|chr1|201950000|202150000,TIMM17A|Ensembl:ENSG00000134375|HGNC:TIMM17A;RNPEP|Ensembl:ENSG00000176393|HGNC:RNPEP;ELF3|Ensembl:ENSG00000163435|HGNC:ELF3;GPR37L1|Ensembl:ENSG00000170075|HGNC:GPR37L1;ARL8A|Ensembl:ENSG00000143862|HGNC:ARL8A;PTPN7|Ensembl:ENSG00000143851|HGNC:PTPN7
211|chr1|202150000|203050000,PTPN7|Ensembl:ENSG00000143851|HGNC:PTPN7;LGR6|Ensembl:ENSG00000133067|HGNC:LGR6;UBE2T|Ensembl:ENSG00000077152|HGNC:UBE2T;PPP1R12B|Ensembl:ENSG00000077157|HGNC:PPP1R12B;SYT2|Ensembl:ENSG00000143858|HGNC:SYT2;KDM5B|Ensembl:ENSG00000117139|HGNC:KDM5B;RABIF|Ensembl:ENSG00000183155|HGNC:RABIF;KLHL12|Ensembl:ENSG00000117153|HGNC:KLHL12;ADIPOR1|Ensembl:ENSG00000159346|HGNC:ADIPOR1;CYB5R1|Ensembl:ENSG00000159348|HGNC:CYB5R1;TMEM183A|Ensembl:ENSG00000163444|HGNC:TMEM183A;PPFIA4|Ensembl:ENSG00000143847|HGNC:PPFIA4
212|chr1|203050000|203800000,PPFIA4|Ensembl:ENSG00000143847|HGNC:PPFIA4;MYOG|Ensembl:ENSG00000122180|HGNC:MYOG;ADORA1|Ensembl:ENSG00000163485|HGNC:ADORA1;MYBPH|Ensembl:ENSG00000133055|HGNC:MYBPH;CHI3L1|Ensembl:ENSG00000133048|HGNC:CHI3L1;CHIT1|Ensembl:ENSG00000133063|HGNC:CHIT1;BTG2|Ensembl:ENSG00000159388|HGNC:BTG2;FMOD|Ensembl:ENSG00000122176|HGNC:FMOD;PRELP|Ensembl:ENSG00000188783|HGNC:PRELP;OPTC|Ensembl:ENSG00000188770|HGNC:OPTC;ATP2B4|Ensembl:ENSG00000058668|HGNC:ATP2B4;LAX1|Ensembl:ENSG00000122188|HGNC:LAX1;ZC3H11A|Ensembl:ENSG00000058673|HGNC:ZC3H11A;ZBED6|Ensembl:ENSG00000257315|HGNC:ZBED6
213|chr1|203850000|204550000,ZC3H11A|Ensembl:ENSG00000058673|HGNC:ZC3H11A;ZBED6|Ensembl:ENSG00000257315|HGNC:ZBED6;SNRPE|Ensembl:ENSG00000182004|HGNC:SNRPE;SOX13|Ensembl:ENSG00000143842|HGNC:SOX13;ETNK2|Ensembl:ENSG00000143845|HGNC:ETNK2;REN|Ensembl:ENSG00000143839|HGNC:REN;KISS1|Ensembl:ENSG00000170498|HGNC:KISS1;GOLT1A|Ensembl:ENSG00000174567|HGNC:GOLT1A;PLEKHA6|Ensembl:ENSG00000143850|HGNC:PLEKHA6;PPP1R15B|Ensembl:ENSG00000158615|HGNC:PPP1R15B;PIK3C2B|Ensembl:ENSG00000133056|HGNC:PIK3C2B;MDM4|Ensembl:ENSG00000198625|HGNC:MDM4
214|chr1|204550000|205600000,MDM4|Ensembl:ENSG00000198625|HGNC:MDM4;LRRN2|Ensembl:ENSG00000170382|HGNC:LRRN2;NFASC|Ensembl:ENSG00000163531|HGNC:NFASC;CNTN2|Ensembl:ENSG00000184144|HGNC:CNTN2;TMEM81|Ensembl:ENSG00000174529|HGNC:TMEM81;RBBP5|Ensembl:ENSG00000117222|HGNC:RBBP5;DSTYK|Ensembl:ENSG00000133059|HGNC:DSTYK;TMCC2|Ensembl:ENSG00000133069|HGNC:TMCC2;NUAK2|Ensembl:ENSG00000163545|HGNC:NUAK2;KLHDC8A|Ensembl:ENSG00000162873|HGNC:KLHDC8A;LEMD1|Ensembl:ENSG00000186007|HGNC:LEMD1;BLACAT1|Ensembl:ENSG00000281406|HGNC:BLACAT1;CDK18|Ensembl:ENSG00000117266|HGNC:CDK18;MFSD4A|Ensembl:ENSG00000174514|HGNC:MFSD4A;ELK4|Ensembl:ENSG00000158711|HGNC:ELK4
215|chr1|206500000|207050000,RASSF5|Ensembl:ENSG00000266094|HGNC:RASSF5;EIF2D|Ensembl:ENSG00000143486|HGNC:EIF2D;DYRK3|Ensembl:ENSG00000143479|HGNC:DYRK3;MAPKAPK2|Ensembl:ENSG00000162889|HGNC:MAPKAPK2;IL10|Ensembl:ENSG00000136634|HGNC:IL10;IL19|Ensembl:ENSG00000142224|HGNC:IL19;IL20|Ensembl:ENSG00000162891|HGNC:IL20;IL24|Ensembl:ENSG00000162892|HGNC:IL24;FCMR|Ensembl:ENSG00000162894|HGNC:FCMR;PIGR|Ensembl:ENSG00000162896|HGNC:PIGR;FCAMR|Ensembl:ENSG00000162897|HGNC:FCAMR;C1orf116|Ensembl:ENSG00000182795|HGNC:C1orf116;PFKFB2|Ensembl:ENSG00000123836|HGNC:PFKFB2;YOD1|Ensembl:ENSG00000180667|HGNC:YOD1
216|chr1|207050000|207850000,PFKFB2|Ensembl:ENSG00000123836|HGNC:PFKFB2;YOD1|Ensembl:ENSG00000180667|HGNC:YOD1;C4BPB|Ensembl:ENSG00000123843|HGNC:C4BPB;C4BPA|Ensembl:ENSG00000123838|HGNC:C4BPA;CD55|Ensembl:ENSG00000196352|HGNC:CD55;CR2|Ensembl:ENSG00000117322|HGNC:CR2;CR1|Ensembl:ENSG00000203710|HGNC:CR1;CR1L|Ensembl:ENSG00000197721|HGNC:CR1L;CD46|Ensembl:ENSG00000117335|HGNC:CD46
217|chr1|207850000|209850000,CD34|Ensembl:ENSG00000174059|HGNC:CD34;PLXNA2|Ensembl:ENSG00000076356|HGNC:PLXNA2;CAMK1G|Ensembl:ENSG00000008118|HGNC:CAMK1G;LAMB3|Ensembl:ENSG00000196878|HGNC:LAMB3;G0S2|Ensembl:ENSG00000123689|HGNC:G0S2;HSD11B1|Ensembl:ENSG00000117594|HGNC:HSD11B1;TRAF3IP3|Ensembl:ENSG00000009790|HGNC:TRAF3IP3;C1orf74|Ensembl:ENSG00000162757|HGNC:C1orf74;IRF6|Ensembl:ENSG00000117595|HGNC:IRF6;UTP25|Ensembl:ENSG00000117597|HGNC:UTP25
218|chr1|209850000|210400000,UTP25|Ensembl:ENSG00000117597|HGNC:UTP25;SYT14|Ensembl:ENSG00000143469|HGNC:SYT14;SERTAD4|Ensembl:ENSG00000082497|HGNC:SERTAD4;HHAT|Ensembl:ENSG00000054392|HGNC:HHAT
219|chr1|210400000|211250000,HHAT|Ensembl:ENSG00000054392|HGNC:HHAT;KCNH1|Ensembl:ENSG00000143473|HGNC:KCNH1
220|chr1|211300000|211700000,RCOR3|Ensembl:ENSG00000117625|HGNC:RCOR3;TRAF5|Ensembl:ENSG00000082512|HGNC:TRAF5;RD3|Ensembl:ENSG00000198570|HGNC:RD3;SLC30A1|Ensembl:ENSG00000170385|HGNC:SLC30A1;NEK2|Ensembl:ENSG00000117650|HGNC:NEK2
221|chr1|211700000|212050000,LPGAT1|Ensembl:ENSG00000123684|HGNC:LPGAT1;INTS7|Ensembl:ENSG00000143493|HGNC:INTS7;DTL|Ensembl:ENSG00000143476|HGNC:DTL
222|chr1|212050000|212500000,DTL|Ensembl:ENSG00000143476|HGNC:DTL;PPP2R5A|Ensembl:ENSG00000066027|HGNC:PPP2R5A;PACC1|Ensembl:ENSG00000065600|HGNC:PACC1;NENF|Ensembl:ENSG00000117691|HGNC:NENF
223|chr1|212500000|213100000,ATF3|Ensembl:ENSG00000162772|HGNC:ATF3;FAM71A|Ensembl:ENSG00000162771|HGNC:FAM71A;BATF3|Ensembl:ENSG00000123685|HGNC:BATF3;NSL1|Ensembl:ENSG00000117697|HGNC:NSL1;TATDN3|Ensembl:ENSG00000203705|HGNC:TATDN3;SPATA45|Ensembl:ENSG00000185523|HGNC:SPATA45;FLVCR1|Ensembl:ENSG00000162769|HGNC:FLVCR1;VASH2|Ensembl:ENSG00000143494|HGNC:VASH2;ANGEL2|Ensembl:ENSG00000174606|HGNC:ANGEL2;RPS6KC1|Ensembl:ENSG00000136643|HGNC:RPS6KC1
224|chr1|213100000|214200000,RPS6KC1|Ensembl:ENSG00000136643|HGNC:RPS6KC1;PROX1|Ensembl:ENSG00000117707|HGNC:PROX1
225|chr1|214200000|214600000,SMYD2|Ensembl:ENSG00000143499|HGNC:SMYD2;PTPN14|Ensembl:ENSG00000152104|HGNC:PTPN14
226|chr1|214650000|215650000,CENPF|Ensembl:ENSG00000117724|HGNC:CENPF;KCNK2|Ensembl:ENSG00000082482|HGNC:KCNK2;KCTD3|Ensembl:ENSG00000136636|HGNC:KCTD3;USH2A|Ensembl:ENSG00000042781|HGNC:USH2A
227|chr1|215650000|218200000,USH2A|Ensembl:ENSG00000042781|HGNC:USH2A;ESRRG|Ensembl:ENSG00000196482|HGNC:ESRRG;GPATCH2|Ensembl:ENSG00000092978|HGNC:GPATCH2;SPATA17|Ensembl:ENSG00000162814|HGNC:SPATA17
228|chr1|218250000|219850000,RRP15|Ensembl:ENSG00000067533|HGNC:RRP15;TGFB2|Ensembl:ENSG00000092969|HGNC:TGFB2;LYPLAL1|Ensembl:ENSG00000143353|HGNC:LYPLAL1;ZC3H11B|Ensembl:ENSG00000215817|HGNC:ZC3H11B;SLC30A10|Ensembl:ENSG00000196660|HGNC:SLC30A10
229|chr1|219850000|219950000,
230|chr1|219950000|220800000,SLC30A10|Ensembl:ENSG00000196660|HGNC:SLC30A10;EPRS1|Ensembl:ENSG00000136628|HGNC:EPRS1;BPNT1|Ensembl:ENSG00000162813|HGNC:BPNT1;IARS2|Ensembl:ENSG00000067704|HGNC:IARS2;RAB3GAP2|Ensembl:ENSG00000118873|HGNC:RAB3GAP2;MARK1|Ensembl:ENSG00000116141|HGNC:MARK1;C1orf115|Ensembl:ENSG00000162817|HGNC:C1orf115;MTARC2|Ensembl:ENSG00000117791|HGNC:MTARC2;MTARC1|Ensembl:ENSG00000186205|HGNC:MTARC1
231|chr1|220800000|222500000,MTARC1|Ensembl:ENSG00000186205|HGNC:MTARC1;HLX|Ensembl:ENSG00000136630|HGNC:HLX;DUSP10|Ensembl:ENSG00000143507|HGNC:DUSP10
232|chr1|222500000|222700000,HHIPL2|Ensembl:ENSG00000143512|HGNC:HHIPL2;TAF1A|Ensembl:ENSG00000143498|HGNC:TAF1A;MIA3|Ensembl:ENSG00000154305|HGNC:MIA3;AIDA|Ensembl:ENSG00000186063|HGNC:AIDA
233|chr1|222800000|223100000,DISP1|Ensembl:ENSG00000154309|HGNC:DISP1
234|chr1|223750000|224500000,CAPN2|Ensembl:ENSG00000162909|HGNC:CAPN2;TP53BP2|Ensembl:ENSG00000143514|HGNC:TP53BP2;FBXO28|Ensembl:ENSG00000143756|HGNC:FBXO28;DEGS1|Ensembl:ENSG00000143753|HGNC:DEGS1;NVL|Ensembl:ENSG00000143748|HGNC:NVL;CNIH4|Ensembl:ENSG00000143771|HGNC:CNIH4;WDR26|Ensembl:ENSG00000162923|HGNC:WDR26;CNIH3|Ensembl:ENSG00000143786|HGNC:CNIH3
235|chr1|224500000|225450000,CNIH3|Ensembl:ENSG00000143786|HGNC:CNIH3;DNAH14|Ensembl:ENSG00000185842|HGNC:DNAH14;LBR|Ensembl:ENSG00000143815|HGNC:LBR
236|chr1|225450000|226150000,ENAH|Ensembl:ENSG00000154380|HGNC:ENAH;SRP9|Ensembl:ENSG00000143742|HGNC:SRP9;EPHX1|Ensembl:ENSG00000143819|HGNC:EPHX1;TMEM63A|Ensembl:ENSG00000196187|HGNC:TMEM63A;LEFTY1|Ensembl:ENSG00000243709|HGNC:LEFTY1;PYCR2|Ensembl:ENSG00000143811|HGNC:PYCR2;LEFTY2|Ensembl:ENSG00000143768|HGNC:LEFTY2;SDE2|Ensembl:ENSG00000143751|HGNC:SDE2;H3-3A|Ensembl:ENSG00000163041|HGNC:H3-3A;ACBD3|Ensembl:ENSG00000182827|HGNC:ACBD3
237|chr1|226150000|227450000,ACBD3|Ensembl:ENSG00000182827|HGNC:ACBD3;MIXL1|Ensembl:ENSG00000185155|HGNC:MIXL1;LIN9|Ensembl:ENSG00000183814|HGNC:LIN9;PARP1|Ensembl:ENSG00000143799|HGNC:PARP1;STUM|Ensembl:ENSG00000203685|HGNC:STUM;ITPKB|Ensembl:ENSG00000143772|HGNC:ITPKB;PSEN2|Ensembl:ENSG00000143801|HGNC:PSEN2;COQ8A|Ensembl:ENSG00000163050|HGNC:COQ8A;CDC42BPA|Ensembl:ENSG00000143776|HGNC:CDC42BPA
238|chr1|227500000|228600000,ZNF678|Ensembl:ENSG00000181450|HGNC:ZNF678;SNAP47|Ensembl:ENSG00000143740|HGNC:SNAP47;JMJD4|Ensembl:ENSG00000081692|HGNC:JMJD4;PRSS38|Ensembl:ENSG00000185888|HGNC:PRSS38;WNT9A|Ensembl:ENSG00000143816|HGNC:WNT9A;WNT3A|Ensembl:ENSG00000154342|HGNC:WNT3A;ARF1|Ensembl:ENSG00000143761|HGNC:ARF1;C1orf35|Ensembl:ENSG00000143793|HGNC:C1orf35;MRPL55|Ensembl:ENSG00000162910|HGNC:MRPL55;GUK1|Ensembl:ENSG00000143774|HGNC:GUK1;GJC2|Ensembl:ENSG00000198835|HGNC:GJC2;IBA57|Ensembl:ENSG00000181873|HGNC:IBA57;OBSCN|Ensembl:ENSG00000154358|HGNC:OBSCN;TRIM11|Ensembl:ENSG00000154370|HGNC:TRIM11;TRIM17|Ensembl:ENSG00000162931|HGNC:TRIM17;H3-4|Ensembl:ENSG00000168148|HGNC:H3-4;H2AW|Ensembl:ENSG00000181218|HGNC:H2AW;H2BU1|Ensembl:ENSG00000196890|HGNC:H2BU1;RNF187|Ensembl:ENSG00000168159|HGNC:RNF187
239|chr1|228650000|229300000,RHOU|Ensembl:ENSG00000116574|HGNC:RHOU;RAB4A|Ensembl:ENSG00000168118|HGNC:RAB4A
240|chr1|229300000|229550000,RAB4A|Ensembl:ENSG00000168118|HGNC:RAB4A;CCSAP|Ensembl:ENSG00000154429|HGNC:CCSAP;ACTA1|Ensembl:ENSG00000143632|HGNC:ACTA1;NUP133|Ensembl:ENSG00000069248|HGNC:NUP133;ABCB10|Ensembl:ENSG00000135776|HGNC:ABCB10
241|chr1|229550000|230500000,ABCB10|Ensembl:ENSG00000135776|HGNC:ABCB10;TAF5L|Ensembl:ENSG00000135801|HGNC:TAF5L;URB2|Ensembl:ENSG00000135763|HGNC:URB2;GALNT2|Ensembl:ENSG00000143641|HGNC:GALNT2;PGBD5|Ensembl:ENSG00000177614|HGNC:PGBD5
242|chr1|230500000|230650000,COG2|Ensembl:ENSG00000135775|HGNC:COG2
243|chr1|230650000|231350000,COG2|Ensembl:ENSG00000135775|HGNC:COG2;AGT|Ensembl:ENSG00000135744|HGNC:AGT;CAPN9|Ensembl:ENSG00000135773|HGNC:CAPN9;C1orf198|Ensembl:ENSG00000119280|HGNC:C1orf198;TTC13|Ensembl:ENSG00000143643|HGNC:TTC13;ARV1|Ensembl:ENSG00000173409|HGNC:ARV1;FAM89A|Ensembl:ENSG00000182118|HGNC:FAM89A;TRIM67|Ensembl:ENSG00000119283|HGNC:TRIM67;C1orf131|Ensembl:ENSG00000143633|HGNC:C1orf131;GNPAT|Ensembl:ENSG00000116906|HGNC:GNPAT;EXOC8|Ensembl:ENSG00000116903|HGNC:EXOC8;SPRTN|Ensembl:ENSG00000010072|HGNC:SPRTN
244|chr1|231350000|231700000,SPRTN|Ensembl:ENSG00000010072|HGNC:SPRTN;EGLN1|Ensembl:ENSG00000135766|HGNC:EGLN1;TSNAX|Ensembl:ENSG00000116918|HGNC:TSNAX;TSNAX-DISC1|Ensembl:ENSG00000270106|HGNC:TSNAX-DISC1;DISC1|Ensembl:ENSG00000162946|HGNC:DISC1
245|chr1|231700000|233350000,TSNAX-DISC1|Ensembl:ENSG00000270106|HGNC:TSNAX-DISC1;DISC1|Ensembl:ENSG00000162946|HGNC:DISC1;SIPA1L2|Ensembl:ENSG00000116991|HGNC:SIPA1L2;MAP10|Ensembl:ENSG00000212916|HGNC:MAP10;NTPCR|Ensembl:ENSG00000135778|HGNC:NTPCR;PCNX2|Ensembl:ENSG00000135749|HGNC:PCNX2;MAP3K21|Ensembl:ENSG00000143674|HGNC:MAP3K21
246|chr1|233350000|234450000,MAP3K21|Ensembl:ENSG00000143674|HGNC:MAP3K21;KCNK1|Ensembl:ENSG00000135750|HGNC:KCNK1;SLC35F3|Ensembl:ENSG00000183780|HGNC:SLC35F3;COA6|Ensembl:ENSG00000168275|HGNC:COA6;TARBP1|Ensembl:ENSG00000059588|HGNC:TARBP1
247|chr1|235150000|235450000,RBM34|Ensembl:ENSG00000188739|HGNC:RBM34;ARID4B|Ensembl:ENSG00000054267|HGNC:ARID4B;GGPS1|Ensembl:ENSG00000152904|HGNC:GGPS1;TBCE|Ensembl:ENSG00000284770|HGNC:TBCE;B3GALNT2|Ensembl:ENSG00000162885|HGNC:B3GALNT2
248|chr1|235500000|236100000,B3GALNT2|Ensembl:ENSG00000162885|HGNC:B3GALNT2;GNG4|Ensembl:ENSG00000168243|HGNC:GNG4;LYST|Ensembl:ENSG00000143669|HGNC:LYST;NID1|Ensembl:ENSG00000116962|HGNC:NID1
249|chr1|236100000|236550000,GPR137B|Ensembl:ENSG00000077585|HGNC:GPR137B;ERO1B|Ensembl:ENSG00000086619|HGNC:ERO1B;EDARADD|Ensembl:ENSG00000186197|HGNC:EDARADD;LGALS8|Ensembl:ENSG00000116977|HGNC:LGALS8;HEATR1|Ensembl:ENSG00000119285|HGNC:HEATR1
250|chr1|236600000|237600000,HEATR1|Ensembl:ENSG00000119285|HGNC:HEATR1;ACTN2|Ensembl:ENSG00000077522|HGNC:ACTN2;MTR|Ensembl:ENSG00000116984|HGNC:MTR;MT1HL1|Ensembl:ENSG00000244020|HGNC:MT1HL1;RYR2|Ensembl:ENSG00000198626|HGNC:RYR2
251|chr1|237700000|240000000,RYR2|Ensembl:ENSG00000198626|HGNC:RYR2;ZP4|Ensembl:ENSG00000116996|HGNC:ZP4;MTRNR2L11|Ensembl:ENSG00000270188|HGNC:MTRNR2L11;CHRM3|Ensembl:ENSG00000133019|HGNC:CHRM3
252|chr1|240000000|240700000,FMN2|Ensembl:ENSG00000155816|HGNC:FMN2;GREM2|Ensembl:ENSG00000180875|HGNC:GREM2
253|chr1|240700000|241500000,RGS7|Ensembl:ENSG00000182901|HGNC:RGS7;FH|Ensembl:ENSG00000091483|HGNC:FH
254|chr1|241500000|241900000,FH|Ensembl:ENSG00000091483|HGNC:FH;KMO|Ensembl:ENSG00000117009|HGNC:KMO;OPN3|Ensembl:ENSG00000054277|HGNC:OPN3;CHML|Ensembl:ENSG00000203668|HGNC:CHML;WDR64|Ensembl:ENSG00000162843|HGNC:WDR64;EXO1|Ensembl:ENSG00000174371|HGNC:EXO1
255|chr1|242050000|243100000,PLD5|Ensembl:ENSG00000180287|HGNC:PLD5
256|chr1|243100000|243350000,CEP170|Ensembl:ENSG00000143702|HGNC:CEP170;SDCCAG8|Ensembl:ENSG00000054282|HGNC:SDCCAG8
257|chr1|243350000|244500000,SDCCAG8|Ensembl:ENSG00000054282|HGNC:SDCCAG8;AKT3|Ensembl:ENSG00000117020|HGNC:AKT3;ZBTB18|Ensembl:ENSG00000179456|HGNC:ZBTB18;C1orf100|Ensembl:ENSG00000173728|HGNC:C1orf100;ADSS2|Ensembl:ENSG00000035687|HGNC:ADSS2;CATSPERE|Ensembl:ENSG00000179397|HGNC:CATSPERE
258|chr1|244500000|244600000,
259|chr1|244600000|246850000,CATSPERE|Ensembl:ENSG00000179397|HGNC:CATSPERE;DESI2|Ensembl:ENSG00000121644|HGNC:DESI2;COX20|Ensembl:ENSG00000203667|HGNC:COX20;HNRNPU|Ensembl:ENSG00000153187|HGNC:HNRNPU;EFCAB2|Ensembl:ENSG00000203666|HGNC:EFCAB2;KIF26B|Ensembl:ENSG00000162849|HGNC:KIF26B;SMYD3|Ensembl:ENSG00000185420|HGNC:SMYD3;TFB2M|Ensembl:ENSG00000162851|HGNC:TFB2M;CNST|Ensembl:ENSG00000162852|HGNC:CNST;SCCPDH|Ensembl:ENSG00000143653|HGNC:SCCPDH;AHCTF1|Ensembl:ENSG00000153207|HGNC:AHCTF1
260|chr1|246950000|247600000,ZNF695|Ensembl:ENSG00000197472|HGNC:ZNF695;ZNF670-ZNF695|Ensembl:ENSG00000135747|HGNC:ZNF670-ZNF695;ZNF670|Ensembl:ENSG00000277462|HGNC:ZNF670;ZNF669|Ensembl:ENSG00000188295|HGNC:ZNF669;ZNF124|Ensembl:ENSG00000196418|HGNC:ZNF124;ZNF496|Ensembl:ENSG00000162714|HGNC:ZNF496;NLRP3|Ensembl:ENSG00000162711|HGNC:NLRP3;OR2B11|Ensembl:ENSG00000177535|HGNC:OR2B11;GCSAML|Ensembl:ENSG00000169224|HGNC:GCSAML;OR2C3|Ensembl:ENSG00000196242|HGNC:OR2C3;GCSAML-AS1|Ensembl:ENSG00000284824|HGNC:GCSAML-AS1;OR2G2|Ensembl:ENSG00000177489|HGNC:OR2G2
